id,code,name,p_code,p_name,level,level2_type,level3_type
1122,341802,宣州区,341800,宣城市,3,2,6
1123,341821,郎溪县,341800,宣城市,3,2,7
1124,341823,泾县,341800,宣城市,3,2,7
1125,341824,绩溪县,341800,宣城市,3,2,7
1126,341825,旌德县,341800,宣城市,3,2,7
1127,341881,宁国市,341800,宣城市,3,2,8
1128,341882,广德市,341800,宣城市,3,2,8
1129,350000,福建省,,,1,,
1130,350100,福州市,350000,福建省,2,1,
1131,350102,鼓楼区,350100,福州市,3,1,6
1132,350103,台江区,350100,福州市,3,1,6
1133,350104,仓山区,350100,福州市,3,1,6
1134,350105,马尾区,350100,福州市,3,1,6
1135,350111,晋安区,350100,福州市,3,1,6
1136,350112,长乐区,350100,福州市,3,1,6
1137,350121,闽侯县,350100,福州市,3,1,7
1138,350122,连江县,350100,福州市,3,1,7
1139,350123,罗源县,350100,福州市,3,1,7
1140,350124,闽清县,350100,福州市,3,1,7
1141,350125,永泰县,350100,福州市,3,1,7
1142,350128,平潭县,350100,福州市,3,1,7
1143,350181,福清市,350100,福州市,3,1,8
1144,350200,厦门市,350000,福建省,2,1,
1145,350203,思明区,350200,厦门市,3,1,6
1146,350205,海沧区,350200,厦门市,3,1,6
1147,350206,湖里区,350200,厦门市,3,1,6
1148,350211,集美区,350200,厦门市,3,1,6
1149,350212,同安区,350200,厦门市,3,1,6
1150,350213,翔安区,350200,厦门市,3,1,6
1151,350300,莆田市,350000,福建省,2,2,
1152,350302,城厢区,350300,莆田市,3,2,6
1153,350303,涵江区,350300,莆田市,3,2,6
1154,350304,荔城区,350300,莆田市,3,2,6
1155,350305,秀屿区,350300,莆田市,3,2,6
1156,350322,仙游县,350300,莆田市,3,2,7
1157,350400,三明市,350000,福建省,2,2,
1158,350402,梅列区,350400,三明市,3,2,6
1159,350403,三元区,350400,三明市,3,2,6
1160,350421,明溪县,350400,三明市,3,2,7
1161,350423,清流县,350400,三明市,3,2,7
1162,350424,宁化县,350400,三明市,3,2,7
1163,350425,大田县,350400,三明市,3,2,7
1164,350426,尤溪县,350400,三明市,3,2,7
1165,350427,沙县,350400,三明市,3,2,7
1166,350428,将乐县,350400,三明市,3,2,7
1167,350429,泰宁县,350400,三明市,3,2,7
1168,350430,建宁县,350400,三明市,3,2,7
1169,350481,永安市,350400,三明市,3,2,8
1170,350500,泉州市,350000,福建省,2,2,
1171,350502,鲤城区,350500,泉州市,3,2,6
1172,350503,丰泽区,350500,泉州市,3,2,6
1173,350504,洛江区,350500,泉州市,3,2,6
1174,350505,泉港区,350500,泉州市,3,2,6
1175,350521,惠安县,350500,泉州市,3,2,7
1176,350524,安溪县,350500,泉州市,3,2,7
1177,350525,永春县,350500,泉州市,3,2,7
1178,350526,德化县,350500,泉州市,3,2,7
1179,350527,金门县,350500,泉州市,3,2,7
1180,350581,石狮市,350500,泉州市,3,2,8
1181,350582,晋江市,350500,泉州市,3,2,8
1182,350583,南安市,350500,泉州市,3,2,8
1183,350600,漳州市,350000,福建省,2,2,
1184,350602,芗城区,350600,漳州市,3,2,6
1185,350603,龙文区,350600,漳州市,3,2,6
1186,350622,云霄县,350600,漳州市,3,2,7
1187,350623,漳浦县,350600,漳州市,3,2,7
1188,350624,诏安县,350600,漳州市,3,2,7
1189,350625,长泰县,350600,漳州市,3,2,7
1190,350626,东山县,350600,漳州市,3,2,7
1191,350627,南靖县,350600,漳州市,3,2,7
1192,350628,平和县,350600,漳州市,3,2,7
1193,350629,华安县,350600,漳州市,3,2,7
1194,350681,龙海市,350600,漳州市,3,2,8
1195,350700,南平市,350000,福建省,2,2,
1196,350702,延平区,350700,南平市,3,2,6
1197,350703,建阳区,350700,南平市,3,2,6
1198,350721,顺昌县,350700,南平市,3,2,7
1199,350722,浦城县,350700,南平市,3,2,7
1200,350723,光泽县,350700,南平市,3,2,7
1201,350724,松溪县,350700,南平市,3,2,7
1202,350725,政和县,350700,南平市,3,2,7
1203,350781,邵武市,350700,南平市,3,2,8
1204,350782,武夷山市,350700,南平市,3,2,8
1205,350783,建瓯市,350700,南平市,3,2,8
1206,350800,龙岩市,350000,福建省,2,2,
1207,350802,新罗区,350800,龙岩市,3,2,6
1208,350803,永定区,350800,龙岩市,3,2,6
1209,350821,长汀县,350800,龙岩市,3,2,7
1210,350823,上杭县,350800,龙岩市,3,2,7
1211,350824,武平县,350800,龙岩市,3,2,7
1212,350825,连城县,350800,龙岩市,3,2,7
1213,350881,漳平市,350800,龙岩市,3,2,8
1214,350900,宁德市,350000,福建省,2,2,
1215,350902,蕉城区,350900,宁德市,3,2,6
1216,350921,霞浦县,350900,宁德市,3,2,7
1217,350922,古田县,350900,宁德市,3,2,7
1218,350923,屏南县,350900,宁德市,3,2,7
1219,350924,寿宁县,350900,宁德市,3,2,7
1220,350925,周宁县,350900,宁德市,3,2,7
1221,350926,柘荣县,350900,宁德市,3,2,7
1222,350981,福安市,350900,宁德市,3,2,8
1223,350982,福鼎市,350900,宁德市,3,2,8
1224,360000,江西省,,,1,,
1225,360100,南昌市,360000,江西省,2,1,
1226,360102,东湖区,360100,南昌市,3,1,6
1227,360103,西湖区,360100,南昌市,3,1,6
1228,360104,青云谱区,360100,南昌市,3,1,6
1229,360111,青山湖区,360100,南昌市,3,1,6
1230,360112,新建区,360100,南昌市,3,1,6
1231,360113,红谷滩区,360100,南昌市,3,1,6
1232,360121,南昌县,360100,南昌市,3,1,7
1233,360123,安义县,360100,南昌市,3,1,7
1234,360124,进贤县,360100,南昌市,3,1,7
1235,360200,景德镇市,360000,江西省,2,1,
1236,360202,昌江区,360200,景德镇市,3,1,6
1237,360203,珠山区,360200,景德镇市,3,1,6
1238,360222,浮梁县,360200,景德镇市,3,1,7
1239,360281,乐平市,360200,景德镇市,3,1,8
1240,360300,萍乡市,360000,江西省,2,2,
1241,360302,安源区,360300,萍乡市,3,2,6
1242,360313,湘东区,360300,萍乡市,3,2,6
1243,360321,莲花县,360300,萍乡市,3,2,7
1244,360322,上栗县,360300,萍乡市,3,2,7
1245,360323,芦溪县,360300,萍乡市,3,2,7
1246,360400,九江市,360000,江西省,2,2,
1247,360402,濂溪区,360400,九江市,3,2,6
1248,360403,浔阳区,360400,九江市,3,2,6
1249,360404,柴桑区,360400,九江市,3,2,6
1250,360423,武宁县,360400,九江市,3,2,7
1251,360424,修水县,360400,九江市,3,2,7
1252,360425,永修县,360400,九江市,3,2,7
1253,360426,德安县,360400,九江市,3,2,7
1254,360428,都昌县,360400,九江市,3,2,7
1255,360429,湖口县,360400,九江市,3,2,7
1256,360430,彭泽县,360400,九江市,3,2,7
1257,360481,瑞昌市,360400,九江市,3,2,8
1258,360482,共青城市,360400,九江市,3,2,8
1259,360483,庐山市,360400,九江市,3,2,8
1260,360500,新余市,360000,江西省,2,2,
1261,360502,渝水区,360500,新余市,3,2,6
1262,360521,分宜县,360500,新余市,3,2,7
1263,360600,鹰潭市,360000,江西省,2,2,
1264,360602,月湖区,360600,鹰潭市,3,2,6
1265,360603,余江区,360600,鹰潭市,3,2,6
1266,360681,贵溪市,360600,鹰潭市,3,2,8
1267,360700,赣州市,360000,江西省,2,2,
1268,360702,章贡区,360700,赣州市,3,2,6
1269,360703,南康区,360700,赣州市,3,2,6
1270,360704,赣县区,360700,赣州市,3,2,6
1271,360722,信丰县,360700,赣州市,3,2,7
1272,360723,大余县,360700,赣州市,3,2,7
1273,360724,上犹县,360700,赣州市,3,2,7
1274,360725,崇义县,360700,赣州市,3,2,7
1275,360726,安远县,360700,赣州市,3,2,7
1276,360728,定南县,360700,赣州市,3,2,7
1277,360729,全南县,360700,赣州市,3,2,7
1278,360730,宁都县,360700,赣州市,3,2,7
1279,360731,于都县,360700,赣州市,3,2,7
1280,360732,兴国县,360700,赣州市,3,2,7
1281,360733,会昌县,360700,赣州市,3,2,7
1282,360734,寻乌县,360700,赣州市,3,2,7
1283,360735,石城县,360700,赣州市,3,2,7
1284,360781,瑞金市,360700,赣州市,3,2,8
1285,360783,龙南市,360700,赣州市,3,2,8
1286,360800,吉安市,360000,江西省,2,2,
1287,360802,吉州区,360800,吉安市,3,2,6
1288,360803,青原区,360800,吉安市,3,2,6
1289,360821,吉安县,360800,吉安市,3,2,7
1290,360822,吉水县,360800,吉安市,3,2,7
1291,360823,峡江县,360800,吉安市,3,2,7
1292,360824,新干县,360800,吉安市,3,2,7
1293,360825,永丰县,360800,吉安市,3,2,7
1294,360826,泰和县,360800,吉安市,3,2,7
1295,360827,遂川县,360800,吉安市,3,2,7
1296,360828,万安县,360800,吉安市,3,2,7
1297,360829,安福县,360800,吉安市,3,2,7
1298,360830,永新县,360800,吉安市,3,2,7
1299,360881,井冈山市,360800,吉安市,3,2,8
1300,360900,宜春市,360000,江西省,2,2,
1301,360902,袁州区,360900,宜春市,3,2,6
1302,360921,奉新县,360900,宜春市,3,2,7
1303,360922,万载县,360900,宜春市,3,2,7
1304,360923,上高县,360900,宜春市,3,2,7
1305,360924,宜丰县,360900,宜春市,3,2,7
1306,360925,靖安县,360900,宜春市,3,2,7
1307,360926,铜鼓县,360900,宜春市,3,2,7
1308,360981,丰城市,360900,宜春市,3,2,8
1309,360982,樟树市,360900,宜春市,3,2,8
1310,360983,高安市,360900,宜春市,3,2,8
1311,361000,抚州市,360000,江西省,2,2,
1312,361002,临川区,361000,抚州市,3,2,6
1313,361003,东乡区,361000,抚州市,3,2,6
1314,361021,南城县,361000,抚州市,3,2,7
1315,361022,黎川县,361000,抚州市,3,2,7
1316,361023,南丰县,361000,抚州市,3,2,7
1317,361024,崇仁县,361000,抚州市,3,2,7
1318,361025,乐安县,361000,抚州市,3,2,7
1319,361026,宜黄县,361000,抚州市,3,2,7
1320,361027,金溪县,361000,抚州市,3,2,7
1321,361028,资溪县,361000,抚州市,3,2,7
1322,361030,广昌县,361000,抚州市,3,2,7
1323,361100,上饶市,360000,江西省,2,2,
1324,361102,信州区,361100,上饶市,3,2,6
1325,361103,广丰区,361100,上饶市,3,2,6
1326,361104,广信区,361100,上饶市,3,2,6
1327,361123,玉山县,361100,上饶市,3,2,7
1328,361124,铅山县,361100,上饶市,3,2,7
1329,361125,横峰县,361100,上饶市,3,2,7
1330,361126,弋阳县,361100,上饶市,3,2,7
1331,361127,余干县,361100,上饶市,3,2,7
1332,361128,鄱阳县,361100,上饶市,3,2,7
1333,361129,万年县,361100,上饶市,3,2,7
1334,361130,婺源县,361100,上饶市,3,2,7
1335,361181,德兴市,361100,上饶市,3,2,8
1336,370000,山东省,,,1,,
1337,370100,济南市,370000,山东省,2,1,
1338,370102,历下区,370100,济南市,3,1,6
1339,370103,市中区,370100,济南市,3,1,6
1340,370104,槐荫区,370100,济南市,3,1,6
1341,370105,天桥区,370100,济南市,3,1,6
1342,370112,历城区,370100,济南市,3,1,6
1343,370113,长清区,370100,济南市,3,1,6
1344,370114,章丘区,370100,济南市,3,1,6
1345,370115,济阳区,370100,济南市,3,1,6
1346,370116,莱芜区,370100,济南市,3,1,6
1347,370117,钢城区,370100,济南市,3,1,6
1348,370124,平阴县,370100,济南市,3,1,7
1349,370126,商河县,370100,济南市,3,1,7
1350,370200,青岛市,370000,山东省,2,1,
1351,370202,市南区,370200,青岛市,3,1,6
1352,370203,市北区,370200,青岛市,3,1,6
1353,370211,黄岛区,370200,青岛市,3,1,6
1354,370212,崂山区,370200,青岛市,3,1,6
1355,370213,李沧区,370200,青岛市,3,1,6
1356,370214,城阳区,370200,青岛市,3,1,6
1357,370215,即墨区,370200,青岛市,3,1,6
1358,370281,胶州市,370200,青岛市,3,1,8
1359,370283,平度市,370200,青岛市,3,1,8
1360,370285,莱西市,370200,青岛市,3,1,8
1361,370300,淄博市,370000,山东省,2,2,
1362,370302,淄川区,370300,淄博市,3,2,6
1363,370303,张店区,370300,淄博市,3,2,6
1364,370304,博山区,370300,淄博市,3,2,6
1365,370305,临淄区,370300,淄博市,3,2,6
1366,370306,周村区,370300,淄博市,3,2,6
1367,370321,桓台县,370300,淄博市,3,2,7
1368,370322,高青县,370300,淄博市,3,2,7
1369,370323,沂源县,370300,淄博市,3,2,7
1370,370400,枣庄市,370000,山东省,2,2,
1371,370402,市中区,370400,枣庄市,3,2,6
1372,370403,薛城区,370400,枣庄市,3,2,6
1373,370404,峄城区,370400,枣庄市,3,2,6
1374,370405,台儿庄区,370400,枣庄市,3,2,6
1375,370406,山亭区,370400,枣庄市,3,2,6
1376,370481,滕州市,370400,枣庄市,3,2,8
1377,370500,东营市,370000,山东省,2,2,
1378,370502,东营区,370500,东营市,3,2,6
1379,370503,河口区,370500,东营市,3,2,6
1380,370505,垦利区,370500,东营市,3,2,6
1381,370522,利津县,370500,东营市,3,2,7
1382,370523,广饶县,370500,东营市,3,2,7
1383,370600,烟台市,370000,山东省,2,2,
1384,370602,芝罘区,370600,烟台市,3,2,6
1385,370611,福山区,370600,烟台市,3,2,6
1386,370612,牟平区,370600,烟台市,3,2,6
1387,370613,莱山区,370600,烟台市,3,2,6
1388,370614,蓬莱区,370600,烟台市,3,2,6
1389,370681,龙口市,370600,烟台市,3,2,8
1390,370682,莱阳市,370600,烟台市,3,2,8
1391,370683,莱州市,370600,烟台市,3,2,8
1392,370685,招远市,370600,烟台市,3,2,8
1393,370686,栖霞市,370600,烟台市,3,2,8
1394,370687,海阳市,370600,烟台市,3,2,8
1395,370700,潍坊市,370000,山东省,2,2,
1396,370702,潍城区,370700,潍坊市,3,2,6
1397,370703,寒亭区,370700,潍坊市,3,2,6
1398,370704,坊子区,370700,潍坊市,3,2,6
1399,370705,奎文区,370700,潍坊市,3,2,6
1400,370724,临朐县,370700,潍坊市,3,2,7
1401,370725,昌乐县,370700,潍坊市,3,2,7
1402,370781,青州市,370700,潍坊市,3,2,8
1403,370782,诸城市,370700,潍坊市,3,2,8
1404,370783,寿光市,370700,潍坊市,3,2,8
1405,370784,安丘市,370700,潍坊市,3,2,8
1406,370785,高密市,370700,潍坊市,3,2,8
1407,370786,昌邑市,370700,潍坊市,3,2,8
1408,370800,济宁市,370000,山东省,2,2,
1409,370811,任城区,370800,济宁市,3,2,6
1410,370812,兖州区,370800,济宁市,3,2,6
1411,370826,微山县,370800,济宁市,3,2,7
1412,370827,鱼台县,370800,济宁市,3,2,7
1413,370828,金乡县,370800,济宁市,3,2,7
1414,370829,嘉祥县,370800,济宁市,3,2,7
1415,370830,汶上县,370800,济宁市,3,2,7
1416,370831,泗水县,370800,济宁市,3,2,7
1417,370832,梁山县,370800,济宁市,3,2,7
1418,370881,曲阜市,370800,济宁市,3,2,8
1419,370883,邹城市,370800,济宁市,3,2,8
1420,370900,泰安市,370000,山东省,2,2,
1421,370902,泰山区,370900,泰安市,3,2,6
1422,370911,岱岳区,370900,泰安市,3,2,6
1423,370921,宁阳县,370900,泰安市,3,2,7
1424,370923,东平县,370900,泰安市,3,2,7
1425,370982,新泰市,370900,泰安市,3,2,8
1426,370983,肥城市,370900,泰安市,3,2,8
1427,371000,威海市,370000,山东省,2,2,
1428,371002,环翠区,371000,威海市,3,2,6
1429,371003,文登区,371000,威海市,3,2,6
1430,371082,荣成市,371000,威海市,3,2,8
1431,371083,乳山市,371000,威海市,3,2,8
1432,371100,日照市,370000,山东省,2,2,
1433,371102,东港区,371100,日照市,3,2,6
1434,371103,岚山区,371100,日照市,3,2,6
1435,371121,五莲县,371100,日照市,3,2,7
1436,371122,莒县,371100,日照市,3,2,7
1437,371300,临沂市,370000,山东省,2,2,
1438,371302,兰山区,371300,临沂市,3,2,6
1439,371311,罗庄区,371300,临沂市,3,2,6
1440,371312,河东区,371300,临沂市,3,2,6
1441,371321,沂南县,371300,临沂市,3,2,7
1442,371322,郯城县,371300,临沂市,3,2,7
1443,371323,沂水县,371300,临沂市,3,2,7
1444,371324,兰陵县,371300,临沂市,3,2,7
1445,371325,费县,371300,临沂市,3,2,7
1446,371326,平邑县,371300,临沂市,3,2,7
1447,371327,莒南县,371300,临沂市,3,2,7
1448,371328,蒙阴县,371300,临沂市,3,2,7
1449,371329,临沭县,371300,临沂市,3,2,7
1450,371400,德州市,370000,山东省,2,2,
1451,371402,德城区,371400,德州市,3,2,6
1452,371403,陵城区,371400,德州市,3,2,6
1453,371422,宁津县,371400,德州市,3,2,7
1454,371423,庆云县,371400,德州市,3,2,7
1455,371424,临邑县,371400,德州市,3,2,7
1456,371425,齐河县,371400,德州市,3,2,7
1457,371426,平原县,371400,德州市,3,2,7
1458,371427,夏津县,371400,德州市,3,2,7
1459,371428,武城县,371400,德州市,3,2,7
1460,371481,乐陵市,371400,德州市,3,2,8
1461,371482,禹城市,371400,德州市,3,2,8
1462,371500,聊城市,370000,山东省,2,2,
1463,371502,东昌府区,371500,聊城市,3,2,6
1464,371503,茌平区,371500,聊城市,3,2,6
1465,371521,阳谷县,371500,聊城市,3,2,7
1466,371522,莘县,371500,聊城市,3,2,7
1467,371524,东阿县,371500,聊城市,3,2,7
1468,371525,冠县,371500,聊城市,3,2,7
1469,371526,高唐县,371500,聊城市,3,2,7
1470,371581,临清市,371500,聊城市,3,2,8
1471,371600,滨州市,370000,山东省,2,2,
1472,371602,滨城区,371600,滨州市,3,2,6
1473,371603,沾化区,371600,滨州市,3,2,6
1474,371621,惠民县,371600,滨州市,3,2,7
1475,371622,阳信县,371600,滨州市,3,2,7
1476,371623,无棣县,371600,滨州市,3,2,7
1477,371625,博兴县,371600,滨州市,3,2,7
1478,371681,邹平市,371600,滨州市,3,2,8
1479,371700,菏泽市,370000,山东省,2,2,
1480,371702,牡丹区,371700,菏泽市,3,2,6
1481,371703,定陶区,371700,菏泽市,3,2,6
1482,371721,曹县,371700,菏泽市,3,2,7
1483,371722,单县,371700,菏泽市,3,2,7
1484,371723,成武县,371700,菏泽市,3,2,7
1485,371724,巨野县,371700,菏泽市,3,2,7
1486,371725,郓城县,371700,菏泽市,3,2,7
1487,371726,鄄城县,371700,菏泽市,3,2,7
1488,371728,东明县,371700,菏泽市,3,2,7
1489,410000,河南省,,,1,,
1490,410100,郑州市,410000,河南省,2,1,
1491,410102,中原区,410100,郑州市,3,1,6
1492,410103,二七区,410100,郑州市,3,1,6
1493,410104,管城回族区,410100,郑州市,3,1,6
1494,410105,金水区,410100,郑州市,3,1,6
1495,410106,上街区,410100,郑州市,3,1,6
1496,410108,惠济区,410100,郑州市,3,1,6
1497,410122,中牟县,410100,郑州市,3,1,7
1498,410181,巩义市,410100,郑州市,3,1,8
1499,410182,荥阳市,410100,郑州市,3,1,8
1500,410183,新密市,410100,郑州市,3,1,8
1501,410184,新郑市,410100,郑州市,3,1,8
1502,410185,登封市,410100,郑州市,3,1,8
1503,410200,开封市,410000,河南省,2,1,
1504,410202,龙亭区,410200,开封市,3,1,6
1505,410203,顺河回族区,410200,开封市,3,1,6
1506,410204,鼓楼区,410200,开封市,3,1,6
1507,410205,禹王台区,410200,开封市,3,1,6
1508,410212,祥符区,410200,开封市,3,1,6
1509,410221,杞县,410200,开封市,3,1,7
1510,410222,通许县,410200,开封市,3,1,7
1511,410223,尉氏县,410200,开封市,3,1,7
1512,410225,兰考县,410200,开封市,3,1,7
1513,410300,洛阳市,410000,河南省,2,2,
1514,410302,老城区,410300,洛阳市,3,2,6
1515,410303,西工区,410300,洛阳市,3,2,6
1516,410304,瀍河回族区,410300,洛阳市,3,2,6
1517,410305,涧西区,410300,洛阳市,3,2,6
1518,410306,吉利区,410300,洛阳市,3,2,6
1519,410311,洛龙区,410300,洛阳市,3,2,6
1520,410322,孟津县,410300,洛阳市,3,2,7
1521,410323,新安县,410300,洛阳市,3,2,7
1522,410324,栾川县,410300,洛阳市,3,2,7
1523,410325,嵩县,410300,洛阳市,3,2,7
1524,410326,汝阳县,410300,洛阳市,3,2,7
1525,410327,宜阳县,410300,洛阳市,3,2,7
1526,410328,洛宁县,410300,洛阳市,3,2,7
1527,410329,伊川县,410300,洛阳市,3,2,7
1528,410381,偃师市,410300,洛阳市,3,2,8
1529,410400,平顶山市,410000,河南省,2,2,
1530,410402,新华区,410400,平顶山市,3,2,6
1531,410403,卫东区,410400,平顶山市,3,2,6
1532,410404,石龙区,410400,平顶山市,3,2,6
1533,410411,湛河区,410400,平顶山市,3,2,6
1534,410421,宝丰县,410400,平顶山市,3,2,7
1535,410422,叶县,410400,平顶山市,3,2,7
1536,410423,鲁山县,410400,平顶山市,3,2,7
1537,410425,郏县,410400,平顶山市,3,2,7
1538,410481,舞钢市,410400,平顶山市,3,2,8
1539,410482,汝州市,410400,平顶山市,3,2,8
1540,410500,安阳市,410000,河南省,2,2,
1541,410502,文峰区,410500,安阳市,3,2,6
1542,410503,北关区,410500,安阳市,3,2,6
1543,410505,殷都区,410500,安阳市,3,2,6
1544,410506,龙安区,410500,安阳市,3,2,6
1545,410522,安阳县,410500,安阳市,3,2,7
1546,410523,汤阴县,410500,安阳市,3,2,7
1547,410526,滑县,410500,安阳市,3,2,7
1548,410527,内黄县,410500,安阳市,3,2,7
1549,410581,林州市,410500,安阳市,3,2,8
1550,410600,鹤壁市,410000,河南省,2,2,
1551,410602,鹤山区,410600,鹤壁市,3,2,6
1552,410603,山城区,410600,鹤壁市,3,2,6
1553,410611,淇滨区,410600,鹤壁市,3,2,6
1554,410621,浚县,410600,鹤壁市,3,2,7
1555,410622,淇县,410600,鹤壁市,3,2,7
1556,410700,新乡市,410000,河南省,2,2,
1557,410702,红旗区,410700,新乡市,3,2,6
1558,410703,卫滨区,410700,新乡市,3,2,6
1559,410704,凤泉区,410700,新乡市,3,2,6
1560,410711,牧野区,410700,新乡市,3,2,6
1561,410721,新乡县,410700,新乡市,3,2,7
1562,410724,获嘉县,410700,新乡市,3,2,7
1563,410725,原阳县,410700,新乡市,3,2,7
1564,410726,延津县,410700,新乡市,3,2,7
1565,410727,封丘县,410700,新乡市,3,2,7
1566,410781,卫辉市,410700,新乡市,3,2,8
1567,410782,辉县市,410700,新乡市,3,2,8
1568,410783,长垣市,410700,新乡市,3,2,8
1569,410800,焦作市,410000,河南省,2,2,
1570,410802,解放区,410800,焦作市,3,2,6
1571,410803,中站区,410800,焦作市,3,2,6
1572,410804,马村区,410800,焦作市,3,2,6
1573,410811,山阳区,410800,焦作市,3,2,6
1574,410821,修武县,410800,焦作市,3,2,7
1575,410822,博爱县,410800,焦作市,3,2,7
1576,410823,武陟县,410800,焦作市,3,2,7
1577,410825,温县,410800,焦作市,3,2,7
1578,410882,沁阳市,410800,焦作市,3,2,8
1579,410883,孟州市,410800,焦作市,3,2,8
1580,410900,濮阳市,410000,河南省,2,2,
1581,410902,华龙区,410900,濮阳市,3,2,6
1582,410922,清丰县,410900,濮阳市,3,2,7
1583,410923,南乐县,410900,濮阳市,3,2,7
1584,410926,范县,410900,濮阳市,3,2,7
1585,410927,台前县,410900,濮阳市,3,2,7
1586,410928,濮阳县,410900,濮阳市,3,2,7
1587,411000,许昌市,410000,河南省,2,2,
1588,411002,魏都区,411000,许昌市,3,2,6
1589,411003,建安区,411000,许昌市,3,2,6
1590,411024,鄢陵县,411000,许昌市,3,2,7
1591,411025,襄城县,411000,许昌市,3,2,7
1592,411081,禹州市,411000,许昌市,3,2,8
1593,411082,长葛市,411000,许昌市,3,2,8
1594,411100,漯河市,410000,河南省,2,2,
1595,411102,源汇区,411100,漯河市,3,2,6
1596,411103,郾城区,411100,漯河市,3,2,6
1597,411104,召陵区,411100,漯河市,3,2,6
1598,411121,舞阳县,411100,漯河市,3,2,7
1599,411122,临颍县,411100,漯河市,3,2,7
1600,411200,三门峡市,410000,河南省,2,2,
1601,411202,湖滨区,411200,三门峡市,3,2,6
1602,411203,陕州区,411200,三门峡市,3,2,6
1603,411221,渑池县,411200,三门峡市,3,2,7
1604,411224,卢氏县,411200,三门峡市,3,2,7
1605,411281,义马市,411200,三门峡市,3,2,8
1606,411282,灵宝市,411200,三门峡市,3,2,8
1607,411300,南阳市,410000,河南省,2,2,
1608,411302,宛城区,411300,南阳市,3,2,6
1609,411303,卧龙区,411300,南阳市,3,2,6
1610,411321,南召县,411300,南阳市,3,2,7
1611,411322,方城县,411300,南阳市,3,2,7
1612,411323,西峡县,411300,南阳市,3,2,7
1613,411324,镇平县,411300,南阳市,3,2,7
1614,411325,内乡县,411300,南阳市,3,2,7
1615,411326,淅川县,411300,南阳市,3,2,7
1616,411327,社旗县,411300,南阳市,3,2,7
1617,411328,唐河县,411300,南阳市,3,2,7
1618,411329,新野县,411300,南阳市,3,2,7
1619,411330,桐柏县,411300,南阳市,3,2,7
1620,411381,邓州市,411300,南阳市,3,2,8
1621,411400,商丘市,410000,河南省,2,2,
1622,411402,梁园区,411400,商丘市,3,2,6
1623,411403,睢阳区,411400,商丘市,3,2,6
1624,411421,民权县,411400,商丘市,3,2,7
1625,411422,睢县,411400,商丘市,3,2,7
1626,411423,宁陵县,411400,商丘市,3,2,7
1627,411424,柘城县,411400,商丘市,3,2,7
1628,411425,虞城县,411400,商丘市,3,2,7
1629,411426,夏邑县,411400,商丘市,3,2,7
1630,411481,永城市,411400,商丘市,3,2,8
1631,411500,信阳市,410000,河南省,2,2,
1632,411502,浉河区,411500,信阳市,3,2,6
1633,411503,平桥区,411500,信阳市,3,2,6
1634,411521,罗山县,411500,信阳市,3,2,7
1635,411522,光山县,411500,信阳市,3,2,7
1636,411523,新县,411500,信阳市,3,2,7
1637,411524,商城县,411500,信阳市,3,2,7
1638,411525,固始县,411500,信阳市,3,2,7
1639,411526,潢川县,411500,信阳市,3,2,7
1640,411527,淮滨县,411500,信阳市,3,2,7
1641,411528,息县,411500,信阳市,3,2,7
1642,411600,周口市,410000,河南省,2,2,
1643,411602,川汇区,411600,周口市,3,2,6
1644,411603,淮阳区,411600,周口市,3,2,6
1645,411621,扶沟县,411600,周口市,3,2,7
1646,411622,西华县,411600,周口市,3,2,7
1647,411623,商水县,411600,周口市,3,2,7
1648,411624,沈丘县,411600,周口市,3,2,7
1649,411625,郸城县,411600,周口市,3,2,7
1650,411627,太康县,411600,周口市,3,2,7
1651,411628,鹿邑县,411600,周口市,3,2,7
1652,411681,项城市,411600,周口市,3,2,8
1653,411700,驻马店市,410000,河南省,2,2,
1654,411702,驿城区,411700,驻马店市,3,2,6
1655,411721,西平县,411700,驻马店市,3,2,7
1656,411722,上蔡县,411700,驻马店市,3,2,7
1657,411723,平舆县,411700,驻马店市,3,2,7
1658,411724,正阳县,411700,驻马店市,3,2,7
1659,411725,确山县,411700,驻马店市,3,2,7
1660,411726,泌阳县,411700,驻马店市,3,2,7
1661,411727,汝南县,411700,驻马店市,3,2,7
1662,411728,遂平县,411700,驻马店市,3,2,7
1663,411729,新蔡县,411700,驻马店市,3,2,7
1664,419001,济源市,411700,驻马店市,3,4,5
1665,420000,湖北省,,,1,,
1666,420100,武汉市,420000,湖北省,2,1,
1667,420102,江岸区,420100,武汉市,3,1,6
1668,420103,江汉区,420100,武汉市,3,1,6
1669,420104,硚口区,420100,武汉市,3,1,6
1670,420105,汉阳区,420100,武汉市,3,1,6
1671,420106,武昌区,420100,武汉市,3,1,6
1672,420107,青山区,420100,武汉市,3,1,6
1673,420111,洪山区,420100,武汉市,3,1,6
1674,420112,东西湖区,420100,武汉市,3,1,6
1675,420113,汉南区,420100,武汉市,3,1,6
1676,420114,蔡甸区,420100,武汉市,3,1,6
1677,420115,江夏区,420100,武汉市,3,1,6
1678,420116,黄陂区,420100,武汉市,3,1,6
1679,420117,新洲区,420100,武汉市,3,1,6
1680,420200,黄石市,420000,湖北省,2,1,
1681,420202,黄石港区,420200,黄石市,3,1,6
1682,420203,西塞山区,420200,黄石市,3,1,6
1683,420204,下陆区,420200,黄石市,3,1,6
1684,420205,铁山区,420200,黄石市,3,1,6
1685,420222,阳新县,420200,黄石市,3,1,7
1686,420281,大冶市,420200,黄石市,3,1,8
